Zhuyin;Wade- Giles;MPS II;Yale;Tong- yong;Hanyu Pinyin;Gwoyeu Romatzyh;IPA;
Tone 1;Tone 2;Tone 3;Tone 4;
???;ts?ui;tsuei;tswei;cuei;cui;tsuei;tswei;tsoei;tsuey;ts?uei;
???;tsun;tzuen;dzwun;zun;zun;tzuen;tzwen;tzoen;tzuenn;tsu?n;
???;ts?un;tsuen;tswun;cun;cun;tsuen;tswen;tsoen;tsuenn;ts?u?n;
???;tsung;tzung;dzung;zong;zong;tzong;tzorng;tzoong;tzonq;ts??;
???;ts?ung;tsung;tsung;cong;cong;tsong;tsorng;tsoong;tsonq;ts???;
??;tu;du;du;du;du;du;dwu;duu;duh;tu;
??;t?u;tu;tu;tu;tu;tu;twu;tuu;tuh;t?u;
???;tuan;duan;dwan;duan;duan;duan;dwan;doan;duann;tuan;
???;t?uan;tuan;twan;tuan;tuan;tuan;twan;toan;tuann;t?uan;
???;tui;duei;dwei;duei;dui;duei;dwei;doei;duey;tuei;
???;t?ui;tuei;twei;tuei;tui;tuei;twei;toei;tuey;t?uei;
???;tun;duen;dwun;dun;dun;duen;dwen;doen;duenn;tu?n;
???;t?un;tuen;twun;tun;tun;tuen;twen;toen;tuenn;t?u?n;
???;tung;dung;dung;dong;dong;dong;dorng;doong;donq;t??;
???;t?ung;tung;tung;tong;tong;tong;torng;toong;tonq;t???;
?;tz?;tz;dz;zih;zi;tzy;tzyr;tzyy;tzyh;ts?;
?;tz??;tsz;tsz;cih;ci;tsy;tsyr;tsyy;tsyh;ts??;
??;wa;wa;wa;wa;wa;ua;wa;waa;wah;ua;
??;wai;wai;wai;wai;wai;uai;wai;woai;way;uai;
??;wan;wan;wan;wan;wan;uan;wan;woan;wann;uan;
??;wang;wang;wang;wang;wang;uang;wang;woang;wanq;ua?;
??;wei;wei;wei;wei;wei;uei;wei;woei;wey;uei;
??;wên;wen;wen;wun;wen;uen;wen;woen;wenn;u?n;
??;wêng;weng;weng;wong;weng;ueng;weng;woeng;wenq;u??;
??;wo;wo;wo;wo;wo;uo;wo;woo;woh;uo;
?;wu;wu;wu;wu;wu;u;wu;wuu;wuh;u;
??;ya;ya;ya;ya;ya;ia;ya;yea;yah;ia;
??;yen;yan;yan;yan;yan;ian;yan;yean;yann;i?n;
??;yang;yang;yang;yang;yang;iang;yang;yeang;yanq;ia?;
??;yao;yau;yau;yao;yao;iau;yau;yeau;yaw;iau;
??;yeh;ye;ye;ye;ye;ie;ye;yee;yeh;ie;
??;yin;yin;yin;yin;yin;in;yn;yiin;yinn;in;
??;ying;ying;ying;ying;ying;ing;yng;yiing;yinq;i?;
??;yu;you;you;you;you;iou;you;yeou;yow;iou;
??;yung;yung;yung;yong;yong;iong;yong;yeong;yonq;i??;
?;yü;yu;yu;yu;yu;iu;yu;yeu;yuh;y;
??;yüan;yuan;ywan;yuan;yuan;iuan;yuan;yeuan;yuann;y?n;
??;yüeh;yue;ywe;yue;yue;iue;yue;yeue;yueh;ye;
??;yün;yun;yun;yun;yun;iun;yun;yeun;yunn;yn;
